'charged', 'aliphatic', 'aromatic', 'polar', 'neutral', 'hydrophobic', 'positively_charged', 'negatively_charged', 'tiny', 'small', 'large',Label
17.549, 27.437, 11.838, 22.284, 36.49, 41.226, 9.331, 8.217, 33.287, 51.95, 14.763,sugar
13.873, 25.723, 16.474, 16.474, 41.329, 42.197, 8.671, 5.202, 33.237, 48.266, 18.497,sugar
11.573, 28.19, 13.353, 19.288, 37.685, 43.027, 7.715, 3.858, 35.312, 49.852, 14.837,sugar
14.718, 27.621, 11.492, 21.573, 37.097, 41.331, 7.661, 7.056, 33.871, 51.411, 14.718,sugar
15.527, 24.03, 14.603, 21.442, 39.002, 39.556, 8.503, 7.024, 35.675, 46.396, 17.93,sugar
14.612, 25.342, 18.721, 17.58, 38.356, 44.064, 8.904, 5.708, 30.594, 50.685, 18.721,sugar
20.432, 22.591, 13.621, 25.249, 38.206, 36.545, 10.963, 9.468, 36.877, 46.512, 16.611,sugar
16.416, 28.464, 12.801, 19.578, 37.952, 42.47, 9.036, 7.38, 33.584, 51.506, 14.91,sugar
15.217, 29.076, 13.587, 19.837, 37.5, 42.663, 9.239, 5.978, 33.967, 50.272, 15.761,sugar
13.813, 25.875, 15.175, 21.206, 35.409, 43.385, 7.588, 6.226, 30.934, 51.556, 17.51,sugar
13.197, 25.093, 11.524, 16.729, 44.981, 38.29, 8.364, 4.833, 41.822, 44.61, 13.569,sugar
15.737, 28.088, 11.753, 19.522, 37.45, 43.028, 8.964, 6.773, 33.665, 50.996, 15.339,sugar
21.782, 25.743, 7.921, 27.723, 36.634, 35.644, 11.881, 9.901, 35.644, 57.426, 6.931,sugar
16.959, 28.655, 17.251, 23.684, 33.333, 42.982, 11.988, 4.971, 28.947, 52.339, 18.713,sugar
14.63, 27.593, 13.519, 18.704, 40.37, 40.926, 8.519, 6.111, 34.444, 51.296, 14.259,sugar
14.688, 28.042, 12.018, 18.843, 40.356, 40.801, 7.864, 6.825, 34.421, 51.484, 14.095,sugar
15.686, 29.692, 18.207, 19.608, 36.695, 43.697, 10.084, 5.602, 29.412, 53.221, 17.367,sugar
12.613, 30.33, 12.312, 20.12, 36.036, 43.844, 8.108, 4.505, 31.832, 54.655, 13.514,sugar
13.556, 30.059, 10.02, 20.039, 40.079, 39.882, 7.073, 6.483, 33.595, 52.063, 14.342,sugar
17.535, 23.09, 14.931, 22.917, 38.715, 38.368, 9.028, 8.507, 35.417, 47.396, 17.188,sugar
18.019, 23.052, 11.526, 26.299, 37.987, 35.714, 8.766, 9.253, 37.5, 48.052, 14.448,sugar
23.539, 25.543, 9.85, 28.381, 36.561, 35.058, 12.855, 10.684, 35.559, 50.417, 14.023,sugar
14.137, 27.53, 12.5, 17.56, 41.071, 41.369, 7.887, 6.25, 36.161, 47.917, 15.923,sugar
11.93, 28.421, 8.421, 17.544, 41.053, 41.404, 8.07, 3.86, 36.491, 50.526, 12.982,sugar
15.779, 28.402, 14.596, 20.513, 35.7, 43.787, 8.876, 6.903, 32.544, 50.493, 16.963,sugar
14.953, 24.486, 11.963, 18.318, 43.178, 38.505, 8.972, 5.981, 40.748, 44.486, 14.766,sugar
15.248, 28.713, 11.287, 21.386, 37.228, 41.386, 8.515, 6.733, 33.465, 51.881, 14.653,sugar
29.87, 24.675, 8.442, 37.013, 30.519, 32.468, 11.688, 18.182, 31.169, 57.143, 11.688,sugar
13.376, 33.758, 13.376, 17.834, 36.306, 45.86, 8.28, 5.096, 31.847, 52.866, 15.287,sugar
12.67, 29.412, 15.385, 19.457, 37.557, 42.986, 7.692, 4.977, 32.127, 48.869, 19.005,sugar
12.587, 24.942, 14.219, 16.783, 43.823, 39.394, 7.459, 5.128, 38.928, 44.988, 16.084,sugar
12.939, 27.726, 10.166, 16.636, 45.656, 37.708, 7.763, 5.176, 40.296, 46.026, 13.678,sugar
14.371, 31.337, 11.377, 21.158, 35.928, 42.914, 7.186, 7.186, 30.339, 55.489, 14.172,sugar
17.75, 22.671, 14.938, 22.671, 38.313, 39.016, 8.612, 9.139, 35.852, 46.397, 17.75,sugar
14.786, 25.292, 13.619, 23.541, 38.521, 37.938, 7.782, 7.004, 34.436, 49.027, 16.537,sugar
17.254, 25.974, 10.019, 21.15, 42.115, 36.735, 10.39, 6.865, 36.92, 48.794, 14.286,sugar
10.459, 28.316, 12.5, 16.071, 38.52, 45.408, 6.633, 3.827, 35.459, 48.214, 16.327,sugar
19.332, 21.968, 14.587, 25.835, 38.313, 35.852, 10.018, 9.315, 36.204, 46.397, 17.399,sugar
15.789, 24.366, 12.281, 19.688, 41.91, 38.402, 9.162, 6.628, 39.376, 46.004, 14.62,sugar
15.789, 27.53, 14.17, 22.672, 34.413, 42.915, 9.717, 6.073, 32.389, 52.227, 15.385,sugar
11.864, 28.814, 19.661, 16.949, 39.322, 43.729, 6.78, 5.085, 31.525, 45.763, 22.712,sugar
15.818, 27.078, 11.796, 22.788, 37.265, 39.946, 9.383, 6.434, 34.316, 50.67, 15.013,sugar
10.264, 36.07, 6.158, 16.422, 37.83, 45.748, 6.452, 3.812, 36.364, 53.666, 9.971,sugar
15.827, 27.818, 13.669, 20.863, 40.528, 38.609, 11.271, 4.556, 31.894, 53.957, 14.149,sugar
15.733, 28.017, 12.284, 20.043, 37.5, 42.457, 9.483, 6.25, 34.052, 50.431, 15.517,sugar
14.837, 28.455, 12.602, 20.935, 36.992, 42.073, 8.537, 6.301, 31.301, 52.846, 15.854,sugar
31.009, 20.187, 12.695, 33.715, 34.964, 31.322, 16.857, 14.152, 36.316, 47.971, 15.713,nonTransporter
15.291, 27.67, 11.893, 20.874, 39.32, 39.806, 9.466, 5.825, 33.981, 52.184, 13.835,nonTransporter
24.791, 21.17, 19.499, 25.348, 41.783, 32.869, 15.599, 9.192, 32.312, 46.797, 20.891,nonTransporter
19.128, 25.666, 14.044, 26.392, 34.383, 39.225, 10.654, 8.475, 32.446, 52.058, 15.496,nonTransporter
27.679, 20.536, 10.714, 33.036, 37.5, 29.464, 16.518, 11.161, 32.589, 52.679, 14.732,nonTransporter
24.937, 19.899, 10.202, 37.909, 35.894, 26.196, 12.972, 11.965, 28.841, 59.194, 11.965,nonTransporter
26.737, 23.789, 10.316, 33.895, 34.947, 31.158, 14.947, 11.789, 30.737, 57.263, 12.0,nonTransporter
25.386, 21.854, 7.947, 32.45, 37.528, 30.022, 15.232, 10.155, 36.865, 51.656, 11.479,nonTransporter
23.819, 21.928, 9.641, 32.325, 37.429, 30.246, 12.665, 11.153, 34.026, 55.577, 10.397,nonTransporter
23.565, 25.076, 20.242, 27.19, 33.233, 39.577, 13.897, 9.668, 24.471, 54.381, 21.148,nonTransporter
23.571, 17.143, 12.143, 27.143, 43.81, 29.048, 13.095, 10.476, 36.19, 47.857, 15.952,nonTransporter
14.182, 32.0, 18.182, 14.182, 37.091, 48.727, 10.909, 3.273, 30.182, 53.091, 16.727,nonTransporter
26.19, 24.206, 11.905, 30.754, 32.738, 36.508, 14.683, 11.508, 30.754, 53.968, 15.278,nonTransporter
14.563, 29.126, 11.65, 18.932, 42.233, 38.835, 8.738, 5.825, 39.806, 47.573, 12.621,nonTransporter
24.658, 22.603, 8.219, 28.082, 39.041, 32.877, 13.356, 11.301, 36.301, 50.342, 13.356,nonTransporter
15.546, 28.992, 10.084, 22.689, 31.513, 45.798, 8.824, 6.723, 34.454, 53.782, 11.765,nonTransporter
20.944, 19.764, 12.094, 28.319, 37.168, 34.513, 9.145, 11.799, 35.693, 49.853, 14.454,nonTransporter
30.128, 21.581, 13.248, 33.761, 35.897, 30.342, 17.094, 13.034, 29.701, 54.701, 15.598,nonTransporter
27.735, 27.845, 6.961, 35.359, 29.945, 34.696, 14.254, 13.481, 30.276, 61.436, 8.287,nonTransporter
21.429, 19.748, 13.025, 29.412, 34.454, 36.134, 10.924, 10.504, 37.395, 48.319, 14.286,nonTransporter
24.427, 25.954, 6.107, 29.771, 36.641, 33.588, 13.359, 11.069, 34.733, 50.382, 14.885,nonTransporter
24.147, 24.409, 17.06, 31.496, 25.722, 42.782, 13.386, 10.761, 23.36, 56.693, 19.948,nonTransporter
25.397, 21.627, 13.889, 30.357, 35.714, 33.929, 14.881, 10.516, 30.754, 53.77, 15.476,nonTransporter
24.017, 20.961, 12.314, 28.821, 37.642, 33.537, 13.188, 10.83, 34.672, 48.821, 16.507,nonTransporter
22.388, 22.743, 13.22, 34.968, 31.841, 33.191, 12.864, 9.524, 29.14, 58.138, 12.722,nonTransporter
13.49, 20.821, 14.663, 22.287, 44.282, 33.431, 9.091, 4.399, 36.657, 43.695, 19.648,nonTransporter
29.59, 20.856, 15.686, 33.69, 34.225, 32.086, 16.043, 13.547, 27.273, 53.476, 19.251,nonTransporter
22.669, 25.322, 14.708, 29.265, 33.131, 37.604, 11.676, 10.993, 28.582, 54.284, 17.134,nonTransporter
31.994, 19.784, 8.81, 39.104, 32.767, 28.13, 16.074, 15.92, 30.757, 57.805, 11.437,nonTransporter
33.539, 9.053, 7.202, 49.177, 39.506, 11.317, 17.695, 15.844, 39.712, 54.527, 5.761,nonTransporter
16.996, 24.111, 10.672, 29.644, 32.806, 37.549, 8.3, 8.696, 29.644, 59.684, 10.672,nonTransporter
27.004, 21.519, 13.502, 29.536, 38.819, 31.646, 12.658, 14.346, 34.599, 47.679, 17.722,nonTransporter
25.201, 20.643, 15.952, 30.831, 36.997, 32.172, 15.55, 9.651, 30.697, 50.67, 18.633,nonTransporter
19.745, 23.885, 12.102, 24.204, 37.58, 38.217, 10.828, 8.917, 36.624, 48.408, 14.968,nonTransporter
20.36, 24.144, 6.306, 26.847, 41.441, 31.712, 9.55, 10.811, 41.441, 49.91, 8.649,nonTransporter
22.017, 23.697, 17.479, 27.787, 33.838, 38.375, 12.325, 9.692, 28.347, 51.709, 19.944,nonTransporter
22.841, 18.522, 11.047, 27.492, 44.85, 27.658, 11.545, 11.296, 36.379, 50.581, 13.04,nonTransporter
23.871, 21.29, 12.258, 31.613, 37.419, 30.968, 13.548, 10.323, 34.194, 50.968, 14.839,nonTransporter
28.086, 21.109, 14.49, 33.989, 33.989, 32.021, 16.279, 11.807, 29.338, 54.204, 16.458,nonTransporter
26.136, 21.591, 16.591, 29.091, 35.682, 35.227, 15.0, 11.136, 30.455, 53.409, 16.136,nonTransporter
15.018, 26.74, 20.147, 24.908, 32.601, 42.491, 9.89, 5.128, 25.641, 52.381, 21.978,nonTransporter
17.857, 27.143, 13.571, 22.857, 37.143, 40.0, 5.714, 12.143, 35.0, 50.714, 14.286,nonTransporter
26.449, 20.208, 11.59, 27.935, 42.496, 29.569, 16.345, 10.104, 34.77, 51.412, 13.819,nonTransporter
24.033, 26.243, 17.68, 30.387, 28.729, 40.884, 14.088, 9.945, 21.823, 56.63, 21.547,nonTransporter
32.036, 21.856, 8.084, 36.826, 33.832, 29.341, 16.168, 15.868, 35.03, 47.904, 17.066,nonTransporter
35.028, 17.232, 7.627, 44.915, 31.356, 23.729, 17.797, 17.232, 32.768, 55.085, 12.147,nonTransporter
33.333, 21.635, 10.897, 37.981, 32.532, 29.487, 15.545, 17.788, 33.013, 52.404, 14.583,nonTransporter
26.829, 21.951, 11.16, 31.19, 37.177, 31.633, 15.225, 11.604, 34.885, 53.585, 11.53,nonTransporter
26.539, 21.888, 10.397, 33.105, 35.021, 31.874, 13.68, 12.859, 33.926, 51.71, 14.364,nonTransporter
21.656, 26.752, 15.287, 25.478, 36.943, 37.58, 14.013, 7.643, 32.484, 48.408, 19.108,nonTransporter
30.464, 21.192, 9.272, 33.775, 36.424, 29.801, 15.894, 14.57, 31.126, 57.616, 11.258,nonTransporter
31.365, 21.785, 10.761, 38.058, 31.365, 30.577, 17.323, 14.042, 29.003, 56.168, 14.829,nonTransporter
23.443, 22.03, 11.496, 34.232, 33.911, 31.856, 12.909, 10.533, 30.636, 55.491, 13.873,nonTransporter
21.554, 20.551, 16.792, 27.318, 41.103, 31.579, 12.531, 9.023, 32.331, 49.875, 17.794,nonTransporter
20.0, 28.421, 8.947, 24.737, 39.474, 35.789, 10.0, 10.0, 36.842, 53.158, 10.0,nonTransporter
14.844, 26.367, 12.5, 22.852, 38.867, 38.281, 8.594, 6.25, 31.641, 50.781, 17.578,nonTransporter
34.545, 13.333, 5.758, 41.515, 41.212, 17.273, 14.545, 20.0, 37.879, 53.03, 9.091,nonTransporter
26.715, 20.704, 9.168, 32.483, 38.434, 29.083, 13.479, 13.236, 34.912, 51.973, 13.115,nonTransporter
28.556, 16.395, 5.32, 38.002, 40.282, 21.716, 18.024, 10.532, 33.659, 54.723, 11.618,nonTransporter
21.519, 22.061, 6.51, 31.465, 40.325, 28.21, 10.488, 11.031, 39.602, 49.548, 10.85,nonTransporter
26.471, 22.624, 15.158, 30.995, 34.389, 34.615, 15.837, 10.633, 30.317, 51.357, 18.326,nonTransporter
26.291, 21.127, 12.911, 34.038, 34.038, 31.925, 12.911, 13.38, 30.047, 55.164, 14.789,nonTransporter
16.327, 21.939, 16.327, 23.469, 40.816, 35.714, 11.735, 4.592, 35.204, 43.878, 20.918,nonTransporter
12.083, 25.0, 12.5, 17.917, 46.667, 35.417, 6.667, 5.417, 39.167, 49.167, 11.667,nonTransporter
26.841, 23.04, 11.401, 30.166, 35.867, 33.967, 15.439, 11.401, 30.166, 52.969, 16.865,nonTransporter
21.538, 25.641, 16.41, 23.077, 39.487, 37.436, 8.718, 12.821, 30.769, 52.821, 16.41,nonTransporter
24.38, 24.38, 16.942, 24.38, 42.562, 33.058, 14.876, 9.504, 35.124, 49.174, 15.702,nonTransporter
30.0, 19.474, 13.684, 39.474, 27.368, 33.158, 13.684, 16.316, 31.053, 52.632, 16.316,nonTransporter
24.464, 22.318, 10.3, 33.047, 35.622, 31.33, 15.021, 9.442, 31.76, 57.94, 10.3,nonTransporter
19.01, 27.604, 15.625, 27.344, 28.906, 43.75, 11.198, 7.812, 27.865, 55.469, 16.667,nonTransporter
22.752, 21.799, 11.554, 29.303, 40.917, 29.78, 12.984, 9.768, 35.2, 51.817, 12.984,nonTransporter
23.077, 19.78, 10.623, 34.432, 33.7, 31.868, 12.454, 10.623, 32.601, 55.311, 12.088,nonTransporter
16.053, 21.316, 15.526, 22.632, 39.211, 38.158, 8.947, 7.105, 33.947, 48.421, 17.632,nonTransporter
15.211, 24.225, 16.338, 19.718, 40.282, 40.0, 8.732, 6.479, 34.648, 47.887, 17.465,nonTransporter
20.408, 25.51, 4.082, 31.633, 35.714, 32.653, 9.184, 11.224, 31.633, 60.204, 8.163,nonTransporter
16.864, 31.065, 15.68, 23.077, 31.361, 45.562, 11.834, 5.03, 26.627, 55.917, 17.456,nonTransporter
30.705, 17.427, 7.967, 35.685, 41.079, 23.237, 17.012, 13.693, 33.942, 53.942, 12.116,nonTransporter
18.362, 20.904, 18.079, 21.751, 43.503, 34.746, 9.887, 8.475, 38.418, 43.785, 17.797,nonTransporter
15.075, 27.136, 17.588, 17.085, 41.206, 41.709, 9.548, 5.528, 32.663, 46.734, 20.603,nonTransporter
23.377, 24.675, 12.554, 28.788, 36.58, 34.632, 13.636, 9.74, 32.251, 50.433, 17.316,nonTransporter
24.739, 26.481, 6.62, 33.449, 35.54, 31.01, 13.24, 11.498, 33.101, 56.446, 10.453,nonTransporter
22.703, 25.405, 11.351, 26.306, 40.0, 33.694, 11.892, 10.811, 32.793, 53.153, 14.054,nonTransporter
18.49, 26.042, 15.365, 24.219, 34.115, 41.667, 11.458, 7.031, 30.469, 50.781, 18.75,nonTransporter
25.031, 24.411, 11.152, 29.988, 37.299, 32.714, 14.25, 10.781, 30.112, 53.903, 15.985,nonTransporter
31.948, 16.494, 10.909, 36.623, 36.364, 27.013, 14.935, 17.013, 35.195, 51.429, 13.377,nonTransporter
25.522, 20.867, 6.742, 38.684, 34.35, 26.966, 11.557, 13.965, 35.634, 54.735, 9.631,nonTransporter
27.817, 24.648, 8.803, 35.563, 33.451, 30.986, 14.437, 13.38, 31.338, 58.099, 10.563,nonTransporter
27.473, 24.835, 12.747, 38.901, 28.791, 32.308, 14.945, 12.527, 23.736, 59.78, 16.484,nonTransporter
27.571, 23.398, 12.966, 35.32, 32.34, 32.34, 13.562, 14.009, 30.104, 54.247, 15.648,nonTransporter
27.935, 21.862, 11.741, 37.247, 34.413, 28.34, 14.98, 12.955, 27.53, 53.036, 19.433,nonTransporter
18.912, 19.778, 11.372, 25.834, 42.769, 31.397, 10.754, 8.158, 37.701, 48.455, 13.844,nonTransporter
38.931, 20.305, 7.328, 44.58, 28.855, 26.565, 19.389, 19.542, 24.122, 64.885, 10.992,nonTransporter
27.189, 13.825, 10.599, 32.258, 41.014, 26.728, 13.364, 13.825, 36.406, 48.848, 14.747,nonTransporter
28.852, 19.184, 11.329, 36.707, 35.952, 27.341, 15.559, 13.293, 31.42, 52.266, 16.314,nonTransporter
38.058, 13.123, 8.136, 49.344, 30.971, 19.685, 16.273, 21.785, 35.958, 53.281, 10.761,nonTransporter
19.022, 26.552, 14.795, 26.816, 32.497, 40.687, 11.229, 7.794, 27.741, 56.275, 15.984,nonTransporter
25.908, 21.287, 13.201, 35.149, 33.333, 31.518, 14.521, 11.386, 28.548, 53.135, 18.317,nonTransporter
23.988, 22.741, 10.177, 31.153, 37.072, 31.776, 13.084, 10.903, 33.333, 53.894, 12.773,nonTransporter
27.273, 22.249, 13.397, 31.34, 34.928, 33.732, 16.507, 10.766, 29.187, 54.545, 16.268,nonTransporter
24.016, 22.377, 8.443, 32.049, 38.689, 29.262, 12.787, 11.23, 36.393, 52.131, 11.475,nonTransporter
32.229, 15.361, 6.325, 39.759, 40.06, 20.181, 14.458, 17.771, 40.361, 52.711, 6.928,nonTransporter
22.006, 21.521, 10.194, 29.126, 40.453, 30.421, 11.003, 11.003, 39.644, 46.602, 13.754,nonTransporter
30.508, 21.695, 7.119, 46.78, 26.102, 27.119, 13.22, 17.288, 28.136, 61.695, 10.169,nonTransporter
24.646, 24.079, 4.816, 33.428, 37.96, 28.612, 13.314, 11.331, 35.411, 52.975, 11.615,nonTransporter
17.073, 28.455, 8.943, 24.39, 37.398, 38.211, 8.13, 8.943, 32.52, 58.537, 8.943,nonTransporter
14.286, 31.169, 18.831, 18.831, 31.818, 49.351, 11.039, 3.247, 26.948, 51.299, 21.753,nonTransporter
27.047, 24.318, 11.414, 32.258, 33.747, 33.995, 14.64, 12.407, 29.777, 54.839, 15.385,nonTransporter
23.466, 28.741, 10.657, 30.463, 32.831, 36.706, 14.855, 8.611, 28.31, 58.988, 12.702,nonTransporter
17.429, 31.714, 10.571, 20.286, 38.857, 40.857, 9.714, 7.714, 33.429, 53.143, 13.429,nonTransporter
18.317, 25.248, 12.376, 20.792, 41.584, 37.624, 13.861, 4.455, 35.149, 46.04, 18.812,nonTransporter
30.608, 20.964, 9.224, 37.317, 35.01, 27.673, 17.82, 12.788, 33.753, 54.507, 11.74,nonTransporter
13.531, 25.37, 13.953, 20.085, 41.015, 38.901, 6.554, 6.977, 38.689, 46.089, 15.222,nonTransporter
25.586, 25.748, 10.711, 32.821, 32.741, 34.438, 14.066, 11.52, 29.345, 57.72, 12.935,nonTransporter
28.188, 25.503, 15.436, 35.57, 22.819, 41.611, 14.765, 13.423, 21.477, 57.047, 21.477,nonTransporter
18.367, 26.122, 14.286, 24.898, 33.878, 41.224, 10.612, 7.755, 33.878, 49.796, 16.327,nonTransporter
28.61, 23.529, 8.824, 35.561, 30.749, 33.69, 15.775, 12.834, 33.155, 55.882, 10.963,nonTransporter
22.394, 21.429, 11.004, 28.185, 38.417, 33.398, 12.355, 10.039, 33.012, 53.475, 13.514,nonTransporter
28.791, 23.608, 13.052, 31.67, 36.084, 32.246, 17.083, 11.708, 30.518, 51.248, 18.234,nonTransporter
26.181, 20.669, 13.189, 34.449, 36.024, 29.528, 15.354, 10.827, 28.543, 56.693, 14.764,nonTransporter
27.632, 26.316, 10.526, 28.947, 35.526, 35.526, 13.816, 13.816, 33.553, 51.974, 14.474,nonTransporter
29.183, 22.179, 12.451, 38.521, 33.852, 27.626, 16.342, 12.84, 29.961, 59.144, 10.895,nonTransporter
27.31, 19.507, 10.062, 33.06, 37.372, 29.569, 14.168, 13.142, 34.908, 51.335, 13.758,nonTransporter
17.647, 26.471, 16.176, 22.059, 36.765, 41.176, 9.804, 7.843, 27.941, 52.451, 19.608,nonTransporter
16.0, 24.0, 19.2, 17.6, 33.6, 48.8, 13.6, 2.4, 30.4, 48.0, 21.6,nonTransporter
9.333, 12.0, 12.0, 38.667, 37.333, 24.0, 2.667, 6.667, 26.667, 61.333, 12.0,nonTransporter
27.365, 20.815, 11.79, 36.099, 33.188, 30.713, 14.119, 13.246, 31.15, 55.75, 13.1,nonTransporter
20.833, 30.0, 15.833, 22.5, 34.167, 43.333, 15.0, 5.833, 29.167, 52.5, 18.333,nonTransporter
27.184, 21.036, 9.709, 33.981, 36.57, 29.45, 13.916, 13.269, 37.54, 48.22, 14.239,nonTransporter
21.429, 28.571, 14.286, 26.19, 28.571, 45.238, 14.286, 7.143, 23.81, 54.762, 21.429,nonTransporter
9.848, 38.636, 12.879, 15.152, 33.333, 51.515, 6.818, 3.03, 26.515, 58.333, 15.152,nonTransporter
22.478, 30.796, 9.735, 27.08, 33.805, 39.115, 12.92, 9.558, 30.265, 57.876, 11.858,nonTransporter
27.362, 23.208, 13.762, 35.505, 30.537, 33.958, 14.984, 12.378, 28.339, 55.293, 16.368,nonTransporter
21.138, 24.119, 13.821, 24.661, 41.734, 33.604, 12.737, 8.401, 32.791, 49.593, 17.615,nonTransporter
26.498, 20.737, 9.217, 29.032, 40.323, 30.645, 8.986, 17.512, 42.627, 47.696, 9.677,nonTransporter
20.039, 22.763, 11.089, 23.93, 41.44, 34.63, 12.451, 7.588, 37.549, 46.304, 16.148,nonTransporter
15.397, 25.661, 11.975, 18.351, 45.879, 35.77, 9.642, 5.754, 39.347, 42.768, 17.885,nonTransporter
24.453, 23.905, 14.964, 31.569, 32.299, 36.131, 14.234, 10.219, 28.102, 55.657, 16.241,nonTransporter
30.104, 13.264, 4.62, 31.595, 50.522, 17.884, 15.797, 14.307, 45.604, 44.858, 9.538,nonTransporter
17.105, 23.158, 15.526, 20.263, 40.526, 39.211, 9.474, 7.632, 37.632, 43.158, 19.211,nonTransporter
16.088, 28.154, 17.185, 19.378, 37.477, 43.144, 10.055, 6.033, 31.627, 48.263, 20.11,nonTransporter
25.508, 21.072, 14.048, 29.945, 37.523, 32.532, 13.494, 12.015, 34.566, 49.168, 16.266,nonTransporter
22.043, 23.387, 14.785, 27.688, 37.097, 35.215, 13.978, 8.065, 28.763, 52.957, 18.28,nonTransporter
35.038, 19.398, 5.564, 41.654, 35.94, 22.406, 16.09, 18.947, 32.03, 56.692, 11.278,nonTransporter
24.0, 18.667, 7.333, 23.333, 51.333, 25.333, 13.333, 10.667, 41.333, 50.667, 8.0,nonTransporter
21.68, 25.195, 10.547, 31.25, 35.547, 33.203, 10.742, 10.938, 30.469, 56.445, 13.086,nonTransporter
16.736, 25.105, 18.828, 25.105, 33.891, 41.004, 10.042, 6.695, 28.87, 49.791, 21.339,nonTransporter
20.282, 30.986, 17.746, 22.254, 32.958, 44.789, 12.113, 8.169, 27.324, 53.239, 19.437,nonTransporter
17.603, 26.966, 13.109, 24.345, 33.333, 42.322, 8.24, 9.363, 33.333, 51.685, 14.981,nonTransporter
20.812, 25.127, 14.721, 25.381, 34.01, 40.609, 11.675, 9.137, 32.234, 50.508, 17.259,nonTransporter
24.893, 21.888, 12.275, 30.987, 35.88, 33.133, 13.047, 11.845, 34.764, 50.987, 14.249,nonTransporter
24.151, 20.755, 11.321, 34.34, 32.075, 33.585, 14.34, 9.811, 28.302, 57.358, 14.34,nonTransporter
11.374, 26.54, 10.427, 18.957, 41.706, 39.336, 6.161, 5.213, 38.863, 47.867, 13.27,nonTransporter
18.125, 25.625, 22.5, 19.375, 33.125, 47.5, 10.0, 8.125, 28.75, 47.5, 23.75,nonTransporter
26.247, 23.097, 17.848, 32.808, 26.247, 40.945, 14.961, 11.286, 23.097, 55.381, 21.522,nonTransporter
25.602, 24.726, 8.096, 33.917, 33.042, 33.042, 12.691, 12.91, 30.416, 54.923, 14.661,nonTransporter
26.667, 15.897, 11.795, 33.333, 38.974, 27.692, 11.795, 14.872, 38.974, 49.231, 11.795,nonTransporter
30.804, 15.179, 13.393, 39.732, 33.482, 26.786, 16.518, 14.286, 32.143, 51.339, 16.518,nonTransporter
27.273, 21.564, 13.531, 33.404, 36.152, 30.444, 15.222, 12.051, 30.867, 53.488, 15.645,nonTransporter
28.8, 15.733, 12.267, 34.4, 43.2, 22.4, 16.8, 12.0, 37.067, 46.933, 16.0,nonTransporter
22.437, 15.718, 8.314, 32.802, 44.989, 22.21, 12.415, 10.023, 37.472, 51.253, 11.276,nonTransporter
15.323, 22.849, 15.86, 23.925, 40.323, 35.753, 8.871, 6.452, 31.183, 50.0, 18.817,nonTransporter
19.086, 25.449, 10.114, 26.264, 37.52, 36.215, 10.44, 8.646, 34.747, 52.039, 13.214,nonTransporter
24.096, 19.88, 7.229, 33.735, 39.157, 27.108, 9.639, 14.458, 40.361, 49.398, 10.241,nonTransporter
25.215, 23.209, 12.034, 30.946, 35.817, 33.238, 13.467, 11.748, 34.097, 53.582, 12.321,nonTransporter
36.833, 24.377, 9.253, 42.527, 28.292, 29.181, 16.37, 20.463, 25.801, 62.989, 11.21,nonTransporter
24.789, 20.911, 9.444, 29.005, 39.966, 31.029, 12.31, 12.479, 36.425, 48.904, 14.671,nonTransporter
26.736, 22.304, 11.374, 34.712, 31.905, 33.383, 13.589, 13.146, 31.019, 55.096, 13.885,nonTransporter
28.399, 27.19, 4.834, 37.462, 29.305, 33.233, 11.782, 16.616, 32.628, 56.798, 10.574,nonTransporter
14.286, 29.429, 12.857, 18.0, 38.571, 43.429, 9.143, 5.143, 34.857, 49.714, 15.429,nonTransporter
22.563, 17.27, 17.27, 27.298, 41.226, 31.476, 13.649, 8.914, 31.755, 46.518, 21.727,nonTransporter
34.839, 20.258, 5.806, 43.226, 32.387, 24.387, 16.774, 18.065, 31.871, 57.548, 10.581,nonTransporter
17.486, 28.415, 14.208, 22.404, 33.88, 43.716, 9.836, 7.65, 32.24, 48.634, 19.126,nonTransporter
36.299, 21.51, 4.971, 48.727, 25.468, 25.805, 16.14, 20.16, 26.082, 66.984, 6.935,nonTransporter
23.725, 19.459, 13.528, 37.669, 31.946, 30.385, 12.591, 11.134, 29.136, 55.359, 15.505,nonTransporter
21.199, 29.336, 14.775, 25.482, 29.979, 44.54, 11.991, 9.208, 27.837, 53.319, 18.844,nonTransporter
19.892, 25.136, 15.913, 24.412, 36.709, 38.879, 11.754, 8.137, 33.092, 47.016, 19.892,nonTransporter
14.706, 27.451, 17.647, 11.765, 41.176, 47.059, 9.804, 4.902, 40.196, 42.157, 17.647,nonTransporter
29.735, 17.992, 10.606, 33.523, 41.477, 25.0, 17.803, 11.932, 36.364, 53.598, 10.038,nonTransporter
16.814, 24.115, 5.752, 28.982, 40.265, 30.752, 8.186, 8.628, 36.283, 56.195, 7.522,nonTransporter
11.583, 13.833, 8.167, 17.25, 66.5, 16.25, 4.833, 6.75, 62.583, 27.75, 9.667,nonTransporter
30.861, 19.436, 6.825, 38.872, 33.383, 27.745, 16.766, 14.095, 34.421, 56.083, 9.496,nonTransporter
29.532, 16.082, 11.842, 34.357, 43.129, 22.515, 17.105, 12.427, 40.058, 45.468, 14.474,nonTransporter
22.784, 22.116, 9.056, 30.696, 39.752, 29.552, 11.535, 11.249, 36.416, 53.384, 10.2,nonTransporter
24.901, 30.435, 8.3, 31.621, 31.423, 36.957, 13.043, 11.858, 28.458, 61.462, 10.079,nonTransporter
